Video Id,Description,Hashtags,Author Id,Author,Author Nickname,Author Verified,Sound ID,Sound Name,Sound Artist,Sound OriginalPlay Count,Share Count,Comment Count,Play Address,Sound Url
7025312509930376453,Autumn forest🍂#tutorial special #trend 🎃How to make the rain of leaves☂️Want to see the slowmo result?😍#perte #foryou #italy #fyp #bts #4u #tuto,"tutorial, trend, perte, foryou, italy, fyp, bts, 4u, tuto",221059387375824896,paky__official,🔥Paky🔥,False,7008184844282776326,son original,mangaeurope,True,41300000,2451,24300,https://v16-webapp.tiktok.com/fb8330c779d32e9836a1ae5f9b8aea0f/63200a11/video/tos/maliva/tos-maliva-ve-0068c800-us/77158f3a169640d78303ee7fea3c86ce/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4440&bt=2220&cs=0&ds=3&ft=eXd.6HHoMyq8ZPGXrhe2N18wyl7Gb&mime_type=video_mp4&qs=0&rc=aTY8Ozc3NWY4Zmg1PGRlZ0BpM3NyaTQ6ZnRoODMzNzczM0BiNl8uMi0vXy4xLmJjMl9hYSNjbGQ2cjRnbHNgLS1kMTZzcw%3D%3D&l=2022091222412201021708316121D94039&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008184918488402693.mp3
7100233027070004486,❤️ #kyliejenner #stormi #foryoupage #pictures #stormiwebster #kylieandstormi #italy #kardashians #celebrity #storm #kylie #blowthisup #fypシ #fypage #fypp #viral #virall #viraltiktok #viralvideos #foryourpage,"kyliejenner, stormi, foryoupage, pictures, stormiwebster, kylieandstormi, italy, kardashians, celebrity, storm, kylie, blowthisup, fypシ, fypage, fypp, viral, virall, viraltiktok, viralvideos, foryourpage",7040632585098200070,stxrluvex,Stxrluvex,False,7059543648626543406,original sound,ron🪐 • Following,True,9400000,3924,4566,https://v16-webapp.tiktok.com/4297d5bab3bbe8ff43090d58f4b29983/632009f8/video/tos/useast2a/tos-useast2a-pve-0068/9d1c7ef1e8d04025b57b46d63897f9a7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1640&bt=820&cs=0&ds=3&ft=eXd.6HHoMyq8ZPGXrhe2NLg3yl7Gb&mime_type=video_mp4&qs=0&rc=NTU7OTo7Ozo5M2k7Ojs2N0BpajU2b2c6Zm1rZDMzNzczM0BhNDUyXjEzXmExY18wMF5fYSMwX2RlcjRvZDFgLS1kMTZzcw%3D%3D&l=2022091222412201021708316121D9404B&btag=80000,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7059543665953278766.mp3
6967045220605185285,"Draw BTS with GIF🤩 Who's next?🤭😍 Ecco un disegno, chi dovrà essere il prossimo?😎 #perte #foryou #italy #fyp #4u #xzbcya #BTS #gif","perte, foryou, italy, fyp, 4u, xzbcya, bts, gif",221059387375824896,paky__official,🔥Paky🔥,False,6964218604925519873,Butter,방탄소년단 (BTS),False,15400000,14300,11100,https://v16-webapp.tiktok.com/0ac3aa8128b25ea35175db452f142f43/63200a1d/video/tos/useast2a/tos-useast2a-ve-0068c002/b56eb9fd29f9489d858728ba6bd755df/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3184&bt=1592&cs=0&ds=3&ft=eXd.6HHoMyq8ZiGXrhe2Ni-Jyl7Gb&mime_type=video_mp4&qs=0&rc=OjQ7Njo2ZDdkM2dkODc3ZkBpM3FlZDhrZjp4NTMzNzczM0AwNWA0Nl8vXzQxYWEyLmAuYSNmbm5mam8waWtgLS1kMTZzcw%3D%3D&l=2022091222412301021402905500DB378A&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/e476e6367cc1406093d924e82a1171e6
6894685171036032257,Un po’ ingiusto😭 Mia madre ha avuto la cioccolata😂 Chi ha vinto?🤭 #perte #foryou #italy #trend #fyp #usa #lol #trend #mom #food #love,"perte, foryou, italy, trend, fyp, usa, lol, mom, food, love",221059387375824896,paky__official,🔥Paky🔥,False,6747565474499823618,Memories (Drinks Bring Back),Ajay Stephens,False,19200000,843,949,https://v16-webapp.tiktok.com/3919b6e105d627138d902beae430cdb6/63200a1c/video/tos/alisg/tos-alisg-pve-0037c001/143684fd475140be9df8312d2a7332bd/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1666&bt=833&cs=0&ds=3&ft=eXd.6HHoMyq8ZiGXrhe2Ni-Jyl7Gb&mime_type=video_mp4&qs=0&rc=aTNmZDo2Ojo6N2g5Zjg4NUBpM2VydjpyZDRneDMzaDczM0BhNWFgLjNgXjMxNjBfNC4tYSNmbjZvcTZeY2tfLS1eMTRzcw%3D%3D&l=2022091222412301021402905500DB37CD&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/c7ac41187320474cafa0fd7eb8ae1277
6833782319569014022,If all the languages had a meeting 🤣 #fyp #foryou #foryoupage #uk #italy #france #spain #portugal #sweden #norway #greece #germany,"fyp, foryou, foryoupage, uk, italy, france, spain, portugal, sweden, norway, greece, germany",6808211863260972037,thekanetaylor,Kane Taylor,False,6833782317710920453,original sound,Kane Taylor,True,8200000,22700,9903,https://v16-webapp.tiktok.com/a156a8b106b274b943f95e3b2e6c03d2/63200a22/video/tos/maliva/tos-maliva-ve-0068c800-us/1e31b0138b0b4e1a9704b6312ef4aec9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1938&bt=969&cs=0&ds=3&ft=eXd.6HHoMyq8ZWGXrhe2NMx3yl7Gb&mime_type=video_mp4&qs=0&rc=NWg6Nmk4Nzk8Ozg2aWRkZUBpajlwbGc2aWQ6dTMzZjczM0AvYl8xMi0wX18xX2IvNi0xYSM2Y3M0cmEtZF9fLS1eMTZzcw%3D%3D&l=2022091222412401021402905500DB37F9&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6833782291001772805.mp3
7090604277726596357,My name is… REVERSE🔄#tutorial new #trend 😱Give love and change colors🥰🌈Want to see the result?😍#perte #foryou #italy #fyp #4u #bts #xyzbca #mynameis #love,"tutorial, trend, perte, foryou, italy, fyp, 4u, bts, xyzbca, mynameis, love",221059387375824896,paky__official,🔥Paky🔥,False,6896221138586699778,My Name Is,D Billions,False,49300000,8613,5349,https://v16-webapp.tiktok.com/65646baeab39511612e26100ea4cb9fc/63200a18/video/tos/useast2a/tos-useast2a-pve-0068/62db6c07f122447cb04b4d8840489cef/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1896&bt=948&cs=0&ds=3&ft=eXd.6HHoMyq8ZWGXrhe2N8PELl7Gb&mime_type=video_mp4&qs=0&rc=N2Y7ZDVlMzpkaDg6ZTw7NUBpMzhuNjg6ZnNoPDMzNzczM0BeNV4vYmIvXzYxNl9jLS1iYSNtc3NrcjRvMmdgLS1kMTZzcw%3D%3D&l=2022091222412401019205610322DFF883&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/92e17053e6ff4514b97b23e728921c7c
7119040940764859654,angelina jolie and shiloh jolie pitt enjoying the maneskin concert in rome 🇮🇹 9/7/22 #fyp #fypシ #foryou #foryoupage #viral #maneskin #italy #angelinajolie #shilohjoliepitt,"fyp, fypシ, foryou, foryoupage, viral, maneskin, italy, angelinajolie, shilohjoliepitt",6890193467096974337,5forglencoco,yougoglencoco🍬,False,7119040910210026246,original sound,yougoglencoco🍬,True,12000000,3911,1895,https://v16-webapp.tiktok.com/6ca8b90e05879be13f5920c573b0c413/63200a07/video/tos/useast2a/tos-useast2a-ve-0068c001/4fb0c320d4814582aa2ebc4b303c8946/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1992&bt=996&cs=0&ds=3&ft=eXd.6HHoMyq8ZzGXrhe2NT2oyl7Gb&mime_type=video_mp4&qs=0&rc=PGVoPDhmZmY3aWZpOTY3OUBpM25lb2Y6Znh4ZTMzNzczM0AtX2IwX2NhNi8xNl8zLTVjYSNxMGVxcjRfZzJgLS1kMTZzcw%3D%3D&l=2022091222412501021713502803D563F9&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7119040931692645125.mp3
6970007835119734022,Ping pong Song🏓😂 #tutorial on #trend 🎵 How to do this crazy effect🤪🍬 Do you want to see the result?😍 #perte #foryou #italy #fyp #bts #4u #usa,"tutorial, trend, perte, foryou, italy, fyp, bts, 4u, usa",221059387375824896,paky__official,🔥Paky🔥,False,6949522024335182598,son original,DJ MATAFAN,True,23600000,1815,6283,https://v16-webapp.tiktok.com/c080e48ab12071fe96ffcb7911d43235/63200a21/video/tos/useast2a/tos-useast2a-ve-0068c002/39cc7c57ce5743a2810f7814965ac8aa/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2594&bt=1297&cs=0&ds=3&ft=eXd.6HHoMyq8ZzGXrhe2NSSeyl7Gb&mime_type=video_mp4&qs=0&rc=OzYzMzVpZDloMzw4OTplZkBpMzk5ZWV3Njg6NTMzNzczM0AvNS4vNmBfXy0xMC9iLzY2YSNuaG9ubC1nL3FgLS1kMTZzcw%3D%3D&l=2022091222412501021713502803D56425&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6949522101187480325.mp3
6523592939367568399,,"twins, dance, italy, учимтанцам",69579458562646016,kessyemely,🦋Kessy&Mely🦋,True,241421928606146560,Cha Cha Slide,DJ Casper,False,1800000,6165,1598,https://v16-webapp.tiktok.com/abebd7a61d091ec97142081e7a77b668/63200a04/video/tos/maliva/tos-maliva-ve-0068c800-us/5362cab36eec492aafb27d23b5b0f9c3/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2158&bt=1079&cs=0&ds=3&ft=eXd.6HHoMyq8ZtGXrhe2NMx3yl7Gb&mime_type=video_mp4&qs=0&rc=ZTdpOGg1Zzk2ZTVkN2hlOkBpN2k0NmZlZzU6aTZlNmQ7O0A0YjNfXl5jXjQxM2JiLjU0YSNgM18yNF4uNjExL18uM2Bicw%3D%3D&l=2022091222412601021713502803D564B3&btag=80000,
6946875485209070853,Weekends on the lake 🇮🇹 #italy #fyp,"italy, fyp",6891281857595507717,neil.james,Neil James,False,6811324860036352773,mystery of love,ava 🦋,True,5400000,47000,48300,https://v16-webapp.tiktok.com/22f47e943e815adbabb8787a978550e1/63200a04/video/tos/useast2a/tos-useast2a-ve-0068c003/5ebdd871a73446ddb8356f54e7449fe0/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5240&bt=2620&cs=0&ds=3&ft=eXd.6HHoMyq8ZVGXrhe2NpUTyl7Gb&mime_type=video_mp4&qs=0&rc=aDU6Nzc6ZDlpZWVpOzQzaEBpM3U6NWtwPHc3NDMzNzczM0A2Xy0zMi02NTExLTYuLzQuYSNxa142cF9hMWhgLS1kMTZzcw%3D%3D&l=2022091222412701021713502803D564DE&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662921077007381.mp3
6968890140420885766,Result of #tutorial 🤯 Crazy hoodie😱👕 What happens in the end?😂 Scrivi “felpa” ad occhi chiusi🤭 #perte #foryou #italy #fyp #trend #4u #lol #hoodie,"tutorial, perte, foryou, italy, fyp, trend, 4u, lol, hoodie",221059387375824896,paky__official,🔥Paky🔥,False,6965260453589371654,This is justuniplease audio,Dave,True,15200000,5568,6206,https://v16-webapp.tiktok.com/0175c72cfe1f88c9cce445a2e0f316f7/63200a00/video/tos/useast2a/tos-useast2a-pve-0068/ddcb83f9d3284bd1a609cf9a8167abaa/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3244&bt=1622&cs=0&ds=3&ft=eXd.6HHoMyq8ZVGXrhe2Nblwyl7Gb&mime_type=video_mp4&qs=0&rc=Zmc8OjxoZzo2PDc6O2k2OUBpM244eWdocjs6NTMzNzczM0A2XzIyYF9iNS4xY19gNmIxYSNzZ2pjLWtwZW9gLS1kMTZzcw%3D%3D&l=2022091222412701021713502803D56500&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6965260552469842693.mp3
6983574691214642437,"Tonight, they go to battle 😤 #EURO2020 #Italy #England","euro2020, italy, england, italiainghilterra",6900726384428844037,euro2024,EURO2024,True,6940683150875986694,Drive Forever Ravens Rock Spotify,Ravens Rock ★,True,11000000,43600,37200,https://v16-webapp.tiktok.com/ff3fb6856110eabc6a9fc190f4cea4e8/63200a09/video/tos/alisg/tos-alisg-pve-0037c001/35752025f25d4c8982cf51bb7674840b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1900&bt=950&cs=0&ds=3&ft=eXd.6HHoMyq8ZDGXrhe2N~Yoyl7Gb&mime_type=video_mp4&qs=0&rc=Z2dpZ2k7O2dmNjVlOjs3NEBpM2s2djs6ZjlkNjMzODczNEBgNF8xMzU2NjYxXi1hMGFeYSNvYXJgcjRfNWlgLS1kMS1zcw%3D%3D&l=2022091222412801021713502803D56525&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6940683280547072774.mp3
7039829767448694062,"I’m Italian, that’s olive oil, makes sense #catch #fyp #oliveoil #italy #espntop10 @nick_torelli4 🎥","catch, fyp, oliveoil, italy, espntop10",6768265216436732934,doranowen,Owen,False,7001960007587596290,Praise God,Kanye West,False,6700000,6935,11100,https://v16-webapp.tiktok.com/2d9d31ae4a9218409806207bd9acd845/63200a03/video/tos/maliva/tos-maliva-ve-0068c799-us/688a7e21d92b4cbb91ca3f969fa0b458/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C0&br=1588&bt=794&cs=0&ds=1&ft=eXd.6HHoMyq8ZDGXrhe2NofWyl7Gb&mime_type=video_mp4&qs=0&rc=aGc0M2RpNjg4Nzk0ODtmNkBpM2hoa2U6Zng6OTMzZzczNEBiLl5iXjAzXy0xLjIwNjY2YSNgNWducjRfb21gLS1kMS9zcw%3D%3D&l=2022091222412801021713502803D56546&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ea69141528a6458a9623fb09612bb4a0
6853487407560396037,“The “State” of Mexico” #lgbtqi #BiggestFan #pride #nanny #funtimes #mexico #italy #flag #grandma,"lgbtqi, biggestfan, pride, nanny, funtimes, mexico, italy, flag, grandma",5406807,melissamccarthysdaughter,Ash Stef,False,6853487413478640390,original sound,Ash Stef,True,5700000,43400,15300,https://v16-webapp.tiktok.com/e2c78be90877f5d0b8fca7741c5b0800/63200a12/video/tos/useast2a/tos-useast2a-pve-0068/1842f273b4c94c1996fe74b338a76e99/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2812&bt=1406&cs=0&ds=3&ft=eXd.6HHoMyq8ZeGXrhe2Nir3yl7Gb&mime_type=video_mp4&qs=0&rc=Nzk5Njs0aDxpOjlkZWQ7OEBpMzZydDVwcHY6djMzOTczM0AvNTIyYWEwXi0xM2I1MS01YSNza21vLmExaGJfLS02MTZzcw%3D%3D&l=2022091222412901021713502803D56580&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6853487382386248454.mp3
6988555157734788358,Draw LUCA film with GIF🤩 I love this #trend 🐠 #tutorial come creare questo effetto😱 Qual è il prossimo?🥰#perte #foryou #italy #fyp #LUCA #draw,"trend, tutorial, perte, foryou, italy, fyp, luca, draw",221059387375824896,paky__official,🔥Paky🔥,False,6975885221149379330,الصوت الأصلي,Nano Skarsgard❤️ฅ^•ﻌ•^ฅ,True,28400000,7801,5448,https://v16-webapp.tiktok.com/2e0997d696f528847c5e47f27a63fbbf/63200a0d/video/tos/useast2a/tos-useast2a-pve-0068/4b034d4299b5469da3e2108c1cf5217e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3436&bt=1718&cs=0&ds=3&ft=eXd.6HHoMyq8ZeGXrhe2Netwyl7Gb&mime_type=video_mp4&qs=0&rc=ZGk1NTw1Njk5OmQ4OzllOUBpajZ4bjk6Zm84NjMzNzczM0A0NF4zYzBfXmMxMDUtYy5hYSNiM2NecjRvX3JgLS1kMTZzcw%3D%3D&l=2022091222412901019205610322DFFAC7&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6975885162106129154.mp3
6983826293229899013,Your #EURO2020 champions! 🏆🏆 #Italy #Italia,"euro2020, italy, italia, grazieitalia, ยูโร2020",6900726384428844037,euro2024,EURO2024,True,6956611366815827970,We Are The People (feat. Bono & The Edge) (Official UEFA EURO 2020 Song),Martin Garrix,False,11500000,48600,50800,https://v16-webapp.tiktok.com/ac72a7fa77c9ad829b793a3e6bf1f329/63200a07/video/tos/alisg/tos-alisg-pve-0037c001/71eeaa687ba74ec29adf28892ead7b91/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7316&bt=3658&cs=0&ds=3&ft=eXd.6HHoMyq8ZOGXrhe2NMPwyl7Gb&mime_type=video_mp4&qs=0&rc=ZmdnNmY1Z2Q3NGhmOmZpZ0BpajdkeTM6ZmtyNjMzODczNEA0YmAtMl82XzAxXjI2MTIyYSNpbGNxcjRfZWlgLS1kMS1zcw%3D%3D&l=2022091222413001021713502803D565CF&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/c499a994dd33420aa795ee7cc44ebb87
7097333812543163654,"This took me 1, 2... a lot of minutes #european #greece #uk #france #country #europe #germany #hungary #romania #italy #fy #foryou #viral #foryoupage #emergency #alarm #sweden #norway #iceland #spain","european, greece, uk, france, country, europe, germany, hungary, romania, italy, fy, foryou, viral, foryoupage, emergency, alarm, sweden, norway, iceland, spain",6881956570637632513,divertismentchannel,Divertisment Channel,False,7097333849524390661,original sound,Divertisment Channel,True,10700000,12100,51400,https://v16-webapp.tiktok.com/1961681e421a5f5180c65e6863df1870/63200aa0/video/tos/useast2a/tos-useast2a-ve-0068c001/cab272424db148e3b06b2949b2ae3846/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2706&bt=1353&cs=0&ds=3&ft=eXd.6HHoMyq8ZOGXrhe2NN~eyl7Gb&mime_type=video_mp4&qs=0&rc=Z2Y6OWU0PGk7NjVlOjVnNkBpMzs3ZTk6ZnlmPDMzNzczM0BhMmMuLzItNl8xLS4uMTQwYSNeLWxtcjRnZ3NgLS1kMTZzcw%3D%3D&l=2022091222413001019205610322DFFB27&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097333848019192581.mp3
6866741181737372934,#different #notlikeothergirls #quirky #italy #fyp,"different, notlikeothergirls, quirky, italy, fyp",6676820140434473990,evieem23,Evieem23,False,6839852689929571077,i am fckin crazy,tan,True,7900000,22000,9219,https://v16-webapp.tiktok.com/7ca92fd76c6ca7619863acef06ac2a1f/63200a03/video/tos/useast2a/tos-useast2a-pve-0068/0f53315d58cc4e5ca99734340f2602b2/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5042&bt=2521&cs=0&ds=3&ft=eXd.6HHoMyq8ZwGXrhe2NkF9Ll7Gb&mime_type=video_mp4&qs=0&rc=ZmZmZTlnNzRlZjpoZzk8M0BpMzVsZXN4OWhzdzMzOTczM0A0Y2A1M2IzNTMxY2E0YTMvYSNqcGZkZ2VvLjJfLS1eMTZzcw%3D%3D&l=2022091222413101019205610322DFFB58&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839852634053036805.mp3
7078390047401118981,How Laura provokes 🥵😳✨| #foryoupage #365dni #viral#michelemorrone #parati #fürdich #365days #italy #4u,"foryoupage, 365dni, viral, michelemorrone, parati, fürdich, 365days, italy, 4u",6895116431903441922,iziwed,Chase.Cz 😋✨,False,7052434960124627717,Pony x Only Girl In The World by Altegomusic,ALTÉGO,True,15400000,12200,4580,https://v16-webapp.tiktok.com/fc9ecb191fd83590b7c020a31e30d0fa/63200a0a/video/tos/useast2a/tos-useast2a-pve-0068/24e097b4689444f990ef106947592ba8/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1344&bt=672&cs=0&ds=3&ft=eXd.6HHoMyq8ZwGXrhe2NbPwyl7Gb&mime_type=video_mp4&qs=0&rc=NWVpNWg8PGUzOTo8ODY2ZUBpM2Q4aTc6ZmhxOzMzNzczM0AyYS4xYF9hNi8xYC40LjFeYSM2cTUvcjRfcHFgLS1kMTZzcw%3D%3D&l=2022091222413101021402905500DB3A9F&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7052434990030080773.mp3
7005241192522845445,LEMON PASTA 🍋 Screenshot the recipe at the end of the video 😍❤️🇮🇹 #pasta #italian #italianfood #italy #foodontiktok,"pasta, italian, italianfood, italy, foodontiktok",6772921106355831813,cookingwithbello,Angelo Coassin,False,6769962194856577026,That's Amore,Dean Martin,False,19000000,123600,6350,https://v16-webapp.tiktok.com/d35ee1d5784e11bf2539ce4a0b381372/63200a10/video/tos/useast2a/tos-useast2a-ve-0068c001/5a7bc2725f0a4c4c89f9811dd3e3a634/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3250&bt=1625&cs=0&ds=3&ft=eXd.6HHoMyq8Z2GXrhe2Neljyl7Gb&mime_type=video_mp4&qs=0&rc=NDU0ZjhnO2g2aDZpOTc3NUBpamZ5djc6ZmhzNzMzNzczM0AxLmEtXzBjNmAxXzUtYDQ2YSNua3BncjRnb29gLS1kMTZzcw%3D%3D&l=2022091222413201021709522812D98D95&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/14a485736e9b40babf30ac9eb69aa5bd
7063828501442465029,"Spotting main characters in Como , Cheetah Girls assemble 🐆💖🇮🇹  #lakecomo #lagodicomo #como #italy #italiancheck #italianaesthetic #maincharacter","lakecomo, lagodicomo, como, italy, italiancheck, italianaesthetic, maincharacter",6751656074849813510,lucianamorazan,luciana Morazan,False,6781052833065192198,Originalton,Alex,True,10700000,56000,26700,https://v16-webapp.tiktok.com/3a3b03fdcc9fec5af8d80a9a58633f09/63200a02/video/tos/useast2a/tos-useast2a-pve-0068/4ec2bc1df92041259a36717e89839b4f/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2340&bt=1170&cs=0&ds=3&ft=eXd.6HHoMyq8Z2GXrhe2NCEwyl7Gb&mime_type=video_mp4&qs=0&rc=OTc7OGllOjc5PDRmNDk8OUBpMzdqNDk6Zjd2OzMzNzczM0BgY18vNjNeNjExYi82MjReYSNfbl9mcjRvMjBgLS1kMTZzcw%3D%3D&l=2022091222413201021709510704D88318&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1655532340130838.mp3
7100230670500285702,Toda la familia Kardashian en Portofino 🇮🇹 #kimkardashian #kyliejenner #kloekardashian #krisjenner #stormi #italia #italy #kardashianlife #portofino #tormenta,"kimkardashian, kyliejenner, kloekardashian, krisjenner, stormi, italia, italy, kardashianlife, portofino, tormenta",6788347417710019590,gisellefasciani,Giselle Fasciani,False,6729959230851254274,Che La Luna,Louis Prima with Sam Butera & The Witnesses,False,17700000,6267,6977,https://v16-webapp.tiktok.com/4b14415531fc7565018596aa562768c5/63200a1c/video/tos/useast2a/tos-useast2a-ve-0068c004/8a6ce34c13834b3ca6f5391a2c989084/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3256&bt=1628&cs=0&ds=2&ft=eXd.6HHoMyq8ZqGXrhe2NllzLl7Gb&mime_type=video_mp4&qs=0&rc=OzdmZTw2aTo5NjdnZjs5OEBpajM3ODo6ZjhrZDMzNzczM0AvYy9gLWAxNjUxLWBiYzQyYSNkXmY2cjRvXjFgLS1kMTZzcw%3D%3D&l=2022091222413301021709409722DC47C8&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/9d7e02be80bc494f97008ba7f82480b8
7078781721700781317,I’m breaking down 😫| #foryoupage #365dni #viral #michelemorrone #parati #fürdich #365days #italy #4u,"foryoupage, 365dni, viral, michelemorrone, parati, fürdich, 365days, italy, 4u",6895116431903441922,iziwed,Chase.Cz 😋✨,False,7078781709600164613,son original,Chase.Cz 😋✨,True,20300000,8790,8490,https://v16-webapp.tiktok.com/2b7b15a57c91abe715a38e9c3beaae8c/63200a02/video/tos/useast2a/tos-useast2a-ve-0068c002/766207903f9f46e8b78d33c33f61a33e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1278&bt=639&cs=0&ds=3&ft=eXd.6HHoMyq8ZqGXrhe2NEfWyl7Gb&mime_type=video_mp4&qs=0&rc=OWg6Nmk0ZDRmPDUzNGZoOkBpM2RqcDk6ZndoOzMzNzczM0BfLjI1Ml4xXy4xYWItLjZgYSNmYG1scjRvMXJgLS1kMTZzcw%3D%3D&l=2022091222413301021709409722DC47F1&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078781708228676358.mp3
7063941087387258118,OMGG 365 DAYS 2 (TRAILER) Massimo is cheating on Laura with this girl😍🥵| #foryoupage #365dni #viral#michelemorrone #parati #fürdich #365days #italy,"foryoupage, 365dni, viral, michelemorrone, parati, fürdich, 365days, italy",6895116431903441922,iziwed,Chase.Cz 😋✨,False,6780633328362981378,I See Red,Everybody Loves An Outlaw,False,20600000,41200,14000,https://v16-webapp.tiktok.com/3f94909e893e9ec4b739e0ef88082e8a/63200a11/video/tos/useast2a/tos-useast2a-pve-0068/09c6ca8d5c1c4431bf852b9d7ae3dacc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1282&bt=641&cs=0&ds=3&ft=eXd.6HHoMyq8ZsGXrhe2NMx3yl7Gb&mime_type=video_mp4&qs=0&rc=ZDVmZDY3OGY4ZDs2NTQzZEBpajtzbzc6Znc1OzMzNzczM0BjMzFfYi01NmMxLTNfMC42YSNuMzBecjRvZTFgLS1kMTZzcw%3D%3D&l=2022091222413301021709409722DC481B&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/54180ed3e2984d66971080ef275e7a31
